date,symbol,open,high,low,close,volume
2020-07-29 08:00:00,PACH,13.8,14.25,13.8,14.04,30112.0
2020-08-04 08:00:00,PACH,14.04,14.29,14.01,14.16,31563.0
2020-08-05 08:00:00,PACH,14.16,14.75,14.03,14.53,52779.0
2020-08-06 08:00:00,PACH,14.53,14.98,14.36,14.63,55812.0
2020-08-09 08:00:00,PACH,14.63,15.0,14.5,14.82,66358.0
2020-08-10 08:00:00,PACH,14.82,15.51,14.6,15.23,132240.0
2020-08-11 08:00:00,PACH,15.23,15.23,14.7,15.04,30769.0
2020-08-12 08:00:00,PACH,15.04,15.39,14.7,14.95,48042.0
2020-08-13 08:00:00,PACH,14.95,15.19,14.71,14.98,24403.0
2020-08-16 08:00:00,PACH,14.98,15.88,14.98,15.47,156281.0
2020-08-17 08:00:00,PACH,15.47,15.89,15.0,15.42,106121.0
2020-08-18 08:00:00,PACH,15.42,15.42,14.89,15.15,37100.0
2020-08-19 08:00:00,PACH,15.15,15.21,15.1,15.15,42320.0
2020-08-23 08:00:00,PACH,15.15,16.700001,15.15,16.35,389867.0
2020-08-24 08:00:00,PACH,16.35,16.84,16.110001,16.309999,110207.0
2020-08-25 08:00:00,PACH,16.309999,16.950001,16.25,16.52,74101.0
2020-08-26 08:00:00,PACH,16.52,18.17,16.52,17.83,462234.0
2020-08-27 08:00:00,PACH,17.83,21.01,17.83,20.120001,551556.0
2020-08-30 08:00:00,PACH,20.120001,21.0,20.0,20.379999,172121.0
2020-08-31 08:00:00,PACH,20.379999,20.379999,18.629999,19.41,262414.0
2020-09-01 08:00:00,PACH,19.41,19.84,19.0,19.27,195449.0
2020-09-02 08:00:00,PACH,19.27,20.25,19.01,19.76,231566.0
2020-09-03 08:00:00,PACH,19.76,21.5,19.15,20.360001,370478.0
2020-09-06 08:00:00,PACH,20.360001,21.280001,20.0,20.540001,202354.0
2020-09-07 08:00:00,PACH,20.540001,21.6,20.5,21.110001,219201.0
2020-09-08 08:00:00,PACH,21.110001,21.24,19.26,20.219999,285804.0
2020-09-09 08:00:00,PACH,20.219999,20.73,19.1,20.120001,110378.0
2020-09-10 08:00:00,PACH,20.120001,20.299999,19.6,19.6,103645.0
2020-09-13 08:00:00,PACH,19.85,20.75,19.549999,20.030001,112794.0
2020-09-14 08:00:00,PACH,20.030001,20.5,19.5,19.93,17892.0
2020-09-15 08:00:00,PACH,19.93,20.190001,19.5,19.780001,52720.0
2020-09-16 08:00:00,PACH,19.780001,19.9,18.5,19.209999,67660.0
2020-09-17 08:00:00,PACH,19.209999,19.5,18.5,18.98,121360.0
2020-09-20 08:00:00,PACH,18.98,20.049999,18.450001,19.43,231548.0
2020-09-21 08:00:00,PACH,19.43,20.4,19.0,19.76,149840.0
2020-09-22 08:00:00,PACH,19.76,20.0,19.0,19.32,134877.0
2020-09-23 08:00:00,PACH,19.32,19.9,18.6,19.030001,105883.0
2020-09-24 08:00:00,PACH,19.030001,19.030001,18.620001,18.84,37870.0
2020-09-27 08:00:00,PACH,18.84,19.5,18.709999,19.09,30798.0
2020-09-28 08:00:00,PACH,19.09,19.4,18.5,18.809999,60705.0
2020-09-29 08:00:00,PACH,18.809999,18.9,18.51,18.66,37200.0
2020-09-30 08:00:00,PACH,18.66,18.799999,18.1,18.51,31047.0
2020-10-01 08:00:00,PACH,18.51,19.43,18.25,18.889999,61996.0
2020-10-04 08:00:00,PACH,18.889999,19.67,18.889999,19.299999,82724.0
