date,symbol,open,high,low,close,volume
2022-04-06 08:00:00,DAPH,14.636349,14.636349,14.090895,14.090895,6050.00605001
2022-04-07 08:00:00,DAPH,14.636349,14.636349,12.6181692,13.4727138,32323.53232353
2022-04-10 08:00:00,DAPH,13.4727138,13.63635,12.72726,13.181805,51716.55171655
2022-04-11 08:00:00,DAPH,13.181805,14.0818041,12.72726,13.0272597,27938.92793893
2022-04-12 08:00:00,DAPH,13.0272597,13.6181682,12.9545325,13.3818048,28453.72845373
2022-04-13 08:00:00,DAPH,13.3818048,13.63635,13.1908959,13.1908959,21255.32125532
2022-04-14 08:00:00,DAPH,13.3818048,13.454532,13.090896,13.454532,8580.00858001
2022-04-17 08:00:00,DAPH,13.3818048,13.3818048,12.181806,12.1999878,15120.61512062
2022-04-18 08:00:00,DAPH,13.3818048,14.4090765,12.181806,14.4090765,20487.52048752
2022-04-19 08:00:00,DAPH,13.3818048,13.6727136,12.8636235,12.8818053,5273.40527341
2022-04-20 08:00:00,DAPH,13.3818048,13.3818048,12.9818052,13.1181687,1184.7011847
2022-04-21 08:00:00,DAPH,13.3818048,13.999986,13.3818048,13.999986,30815.43081543
2022-04-26 08:00:00,DAPH,13.9272588,13.999986,13.5545319,13.5545319,4636.5046365
2022-04-27 08:00:00,DAPH,13.9272588,13.9272588,13.545441,13.545441,1952.5019525
2022-04-28 08:00:00,DAPH,13.9272588,13.9272588,13.63635,13.909077,14272.51427251
2022-05-08 08:00:00,DAPH,13.9272588,14.0636223,13.909077,13.909077,1476.2014762
2022-05-09 08:00:00,DAPH,13.9272588,14.181804,13.6818045,13.6818045,25791.72579173
2022-05-10 08:00:00,DAPH,13.7363499,14.090895,13.454532,13.7363499,6636.30663631
2022-05-11 08:00:00,DAPH,13.7363499,13.7363499,13.4999865,13.4999865,990.00099
2022-05-12 08:00:00,DAPH,13.7363499,13.7363499,13.0454415,13.7363499,11002.21100221
2022-05-15 08:00:00,DAPH,13.7363499,13.7363499,13.5181683,13.5181683,770.00077
2022-05-16 08:00:00,DAPH,13.7363499,13.7363499,13.181805,13.4999865,7032.30703231
2022-05-17 08:00:00,DAPH,13.7363499,13.7363499,12.909078,12.909078,7700.00770001
2022-05-18 08:00:00,DAPH,13.7363499,13.7363499,13.1272596,13.5272592,3162.5031625
2022-05-22 08:00:00,DAPH,13.7363499,13.7363499,13.1908959,13.272714,4294.4042944
2022-05-23 08:00:00,DAPH,13.7363499,13.7363499,13.090896,13.181805,14361.61436161
2022-05-24 08:00:00,DAPH,13.7363499,13.7363499,13.090896,13.090896,12244.11224411
2022-05-25 08:00:00,DAPH,13.7363499,13.7363499,12.636351,12.7545327,14737.81473781
2022-05-26 08:00:00,DAPH,13.7363499,13.7363499,12.272715,12.999987,22361.92236192
2022-05-29 08:00:00,DAPH,13.7363499,13.7363499,12.72726,13.181805,20377.52037752
2022-05-30 08:00:00,DAPH,13.7363499,13.7363499,13.1727141,13.63635,32153.03215303
2022-05-31 08:00:00,DAPH,13.6272591,14.090895,13.6272591,13.9545315,93537.49353749
2022-06-01 08:00:00,DAPH,13.9545315,14.0999859,13.6545318,14.0999859,37551.83755184
2022-06-02 08:00:00,DAPH,14.0272587,14.363622,13.727259,14.1727131,59130.55913056
2022-06-05 08:00:00,DAPH,14.1727131,14.9908941,13.63635,14.95453141,53689.95368995
2022-06-06 08:00:00,DAPH,14.7545307,14.999985,14.4090765,14.999985,37724.53772454
2022-06-07 08:00:00,DAPH,14.999985,15.2272575,14.4636219,14.999985,31025.53102553
2022-06-08 08:00:00,DAPH,14.9818032,16.818165,14.9818032,16.33634639,85352.38535239
2022-06-09 08:00:00,DAPH,16.33634639,16.454529,15.909075,16.26361919,18898.01889802
2022-06-12 08:00:00,DAPH,15.9727113,15.9727113,15.363621,15.8908932,28178.72817873
2022-06-13 08:00:00,DAPH,15.78180331,15.78180331,14.7818034,15.6727116,18832.01883202
2022-06-14 08:00:00,DAPH,15.78180331,15.818166,15.545439,15.63634891,833.8008338
2022-06-15 08:00:00,DAPH,15.78180331,17.27271,15.63634891,17.17270919,223647.82364782
2022-06-16 08:00:00,DAPH,17.17270919,17.17270919,16.46362081,16.54543891,59754.25975426
2022-06-19 08:00:00,DAPH,16.55452799,16.55452799,15.545439,15.7454388,27923.52792353
2022-06-20 08:00:00,DAPH,15.79998329,15.79998329,15.6818025,15.7727115,5445.00544501
2022-06-21 08:00:00,DAPH,15.79998329,16.727256,15.6818025,15.7636206,78203.47820348
2022-06-22 08:00:00,DAPH,15.7636206,15.7636206,15.45453,15.45453,18539.41853942
2022-06-23 08:00:00,DAPH,15.7636206,15.909075,15.02725861,15.02725861,8965.00896501
2022-06-26 08:00:00,DAPH,15.7636206,15.7636206,15.18180391,15.4454391,20900.02090002
2022-06-27 08:00:00,DAPH,15.2908938,15.45453,14.59089359,14.59089359,10560.01056001
2022-06-28 08:00:00,DAPH,15.2908938,15.2908938,14.54544,14.6818035,4400.0044
2022-06-29 08:00:00,DAPH,15.2908938,15.909075,14.6818035,15.909075,33104.53310453
2022-07-03 08:00:00,DAPH,15.62725801,15.909075,15.27271109,15.909075,42658.04265804
2022-07-04 08:00:00,DAPH,15.8272569,15.9181659,15.1363485,15.45453,46854.54685455
2022-07-05 08:00:00,DAPH,15.33634921,15.45453,15.04543859,15.45453,22781.02278102
2022-07-06 08:00:00,DAPH,15.45453,15.45453,14.81816609,15.2272575,15702.51570252
2022-07-07 08:00:00,DAPH,15.45453,15.9272568,15.05452949,15.8999841,24530.02453002
2022-07-17 08:00:00,DAPH,15.8999841,15.8999841,14.8363488,15.45453,6706.70670671
2022-07-18 08:00:00,DAPH,15.8999841,15.909075,15.45453,15.8999841,16718.91671892
2022-07-19 08:00:00,DAPH,15.8999841,15.909075,15.5363481,15.8999841,7079.60707961
2022-07-20 08:00:00,DAPH,15.8999841,16.36362,15.6818025,16.36362,43644.74364474
2022-07-21 08:00:00,DAPH,16.0727112,16.76362051,16.0727112,16.47271171,56188.05618806
2022-07-24 08:00:00,DAPH,16.47271171,16.5908925,15.909075,15.909075,14164.71416471
2022-07-25 08:00:00,DAPH,16.47271171,16.47271171,16.3454382,16.36362,8393.00839301
2022-07-26 08:00:00,DAPH,16.47271171,16.727256,16.2181656,16.30907551,127241.52724153
2022-07-27 08:00:00,DAPH,16.30907551,16.818165,16.272711,16.77271141,114885.21488521
2022-07-28 08:00:00,DAPH,16.6545288,18.1727091,16.6545288,17.8908912,174412.87441287
2022-07-31 08:00:00,DAPH,17.8908912,20.4454341,17.8908912,19.65452671,151316.15131615
2022-08-01 08:00:00,DAPH,19.65452671,19.95452641,18.23634449,18.4090725,97728.4977285
2022-08-02 08:00:00,DAPH,18.3999816,19.36361609,18.23634449,19.3181625,70512.27051227
2022-08-03 08:00:00,DAPH,18.96361831,20.90907,18.96361831,20.90907,139784.83978484
2022-08-04 08:00:00,DAPH,20.73634199,21.272706,19.09089,20.3727069,142171.84217184
2022-08-07 08:00:00,DAPH,20.58179669,22.54543109,20.58179669,21.8090691,111750.21175021
2022-08-08 08:00:00,DAPH,21.54543391,22.72725,21.2817969,21.6817965,107448.10744811
2022-08-09 08:00:00,DAPH,21.6817965,22.272705,20.93634361,21.25452329,91487.09148709
