date,symbol,open,high,low,close,volume
2022-07-07 08:00:00,RTVC,1.709,1.777,1.709,1.73,178849.0
2022-07-17 08:00:00,RTVC,1.738,1.85,1.736,1.849,970470.0
2022-07-18 08:00:00,RTVC,1.837,1.9,1.832,1.846,663989.0
2022-07-19 08:00:00,RTVC,1.846,1.87,1.833,1.84,299570.0
2022-07-20 08:00:00,RTVC,1.84,1.862,1.84,1.86,290628.0
2022-07-21 08:00:00,RTVC,1.86,1.934,1.86,1.91,623510.0
2022-07-24 08:00:00,RTVC,1.91,1.95,1.88,1.887,550572.0
2022-07-25 08:00:00,RTVC,1.887,1.915,1.865,1.904,440903.0
2022-07-26 08:00:00,RTVC,1.904,1.94,1.86,1.91,518481.0
2022-07-27 08:00:00,RTVC,1.91,1.919,1.881,1.881,257759.0
2022-07-28 08:00:00,RTVC,1.894,1.95,1.89,1.915,659554.0
2022-07-31 08:00:00,RTVC,1.915,1.955,1.915,1.932,420399.0
2022-08-01 08:00:00,RTVC,1.932,1.949,1.881,1.881,193085.0
2022-08-02 08:00:00,RTVC,1.882,1.9,1.86,1.898,277247.0
2022-08-03 08:00:00,RTVC,1.898,1.939,1.89,1.89,252888.0
2022-08-04 08:00:00,RTVC,1.892,1.932,1.876,1.931,433899.0
2022-08-07 08:00:00,RTVC,1.931,2.028,1.931,2.018,1382417.0
2022-08-08 08:00:00,RTVC,2.018,2.08,2.018,2.04,661522.0
2022-08-09 08:00:00,RTVC,2.037,2.129,2.037,2.074,879514.0
2022-08-10 08:00:00,RTVC,2.074,2.079,2.02,2.051,989024.0
2022-08-11 08:00:00,RTVC,2.051,2.149,2.05,2.139,1448018.0
2022-08-14 08:00:00,RTVC,2.14,2.39,2.14,2.31,2871716.0
2022-08-15 08:00:00,RTVC,2.31,2.46,2.3,2.31,2980717.0
2022-08-16 08:00:00,RTVC,2.31,2.47,2.31,2.35,2368266.0
2022-08-17 08:00:00,RTVC,2.35,2.4,2.28,2.3,1799551.0
2022-08-18 08:00:00,RTVC,2.32,2.37,2.3,2.31,548865.0
2022-08-21 08:00:00,RTVC,2.31,2.37,2.31,2.32,682884.0
2022-08-22 08:00:00,RTVC,2.32,2.37,2.28,2.3,699207.0
2022-08-23 08:00:00,RTVC,2.3,2.46,2.3,2.36,3041633.0
